"idpersona","idmatriculacion","idcarrera","idcohorte","carrera_siglas","carrera","tipo","lf","cohorte","cohorte_anio","estado"
"3778","3898","4","4","GESTIONPRI","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Primaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"3781","3901","4","4","GESTIONPRI","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Primaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"3785","3906","4","4","GESTIONPRI","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Primaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"3787","3908","4","4","GESTIONPRI","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Primaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"3306","3914","4","4","GESTIONPRI","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Primaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Inactivo"
"3806","3927","4","4","GESTIONPRI","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Primaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Abandonó"
"3808","3929","4","4","GESTIONPRI","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Primaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"285","3948","4","4","GESTIONPRI","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Primaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"1105","3949","4","4","GESTIONPRI","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Primaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Abandonó"
"2469","3984","4","4","GESTIONPRI","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Primaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"26","4316","4","4","GESTIONPRI","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Primaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Abandonó"
"73","56","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"87","73","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"95","81","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"49","85","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"100","86","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"123","110","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"132","116","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"149","130","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Reprobado"
"172","151","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"173","153","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"175","154","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"232","214","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"306","292","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"312","296","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Inactivo"
"309","299","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Reprobado"
"318","306","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"360","350","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Reprobado"
"367","357","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"372","361","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Reprobado"
"375","365","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"381","373","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"385","379","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Abandonó"
"387","382","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"411","403","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"413","405","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"415","408","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Reprobado"
"420","413","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"427","420","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Abandonó"
"428","421","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Abandonó"
"431","425","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Abandonó"
"456","447","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"463","453","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"467","457","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"468","458","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Abandonó"
"469","459","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"510","500","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"531","522","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
"536","528","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Abandonó"
"541","536","5","5","GESTIONSEC","Tramo de Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria","Trayecto","Formación de directores y supervisores","Septiembre 2016","2016","Aprobado"
